chromosome	bin_start	bin_end	n_reads
chrX	68000000	69000000	635
chrX	69000000	70000000	636
chrX	70000000	71000000	707
chrX	71000000	72000000	789
chrX	72000000	73000000	632
chrX	73000000	74000000	633
chrX	74000000	75000000	623
chrX	75000000	76000000	629
chrX	76000000	77000000	608
chrX	77000000	78000000	597
chrX	78000000	79000000	606
chrX	79000000	80000000	589
chrX	80000000	81000000	574
chrX	81000000	82000000	600
chrX	82000000	83000000	604
chrX	83000000	84000000	571
chrX	84000000	85000000	576
chrX	85000000	86000000	550
chrX	86000000	87000000	616
chrX	87000000	88000000	572
chrX	88000000	89000000	579
chrX	89000000	90000000	591
chrX	90000000	91000000	599
chrX	91000000	92000000	566
chrX	92000000	93000000	577
chrX	93000000	94000000	572
chrX	94000000	95000000	573
chrX	95000000	96000000	641
chrX	96000000	97000000	575
chrX	97000000	98000000	581
chrX	98000000	99000000	608
chrX	99000000	100000000	630
chrX	100000000	101000000	777
chrX	101000000	102000000	580
chrX	102000000	103000000	687
chrX	103000000	104000000	612
chrX	104000000	105000000	605
chrX	105000000	106000000	575
chrX	106000000	107000000	651
chrX	107000000	108000000	638
chrX	108000000	109000000	600
chrX	109000000	110000000	635
chrX	110000000	111000000	686
chrX	111000000	112000000	580
chrX	112000000	113000000	550
chrX	113000000	114000000	617
chrX	114000000	115000000	1427
chrX	115000000	116000000	579
chrX	116000000	117000000	607
chrX	117000000	118000000	633
chrX	118000000	119000000	738
chrX	119000000	120000000	838
chrX	120000000	121000000	582
chrX	121000000	122000000	591
chrX	122000000	123000000	632
chrX	123000000	124000000	570
chrX	124000000	125000000	592
chrX	125000000	126000000	612
chrX	126000000	127000000	554
chrX	127000000	128000000	617
chrX	128000000	129000000	682
chrX	129000000	130000000	634
chrX	130000000	131000000	623
chrX	131000000	132000000	621
chrX	132000000	133000000	600
chrX	133000000	134000000	680
chrX	134000000	135000000	1037
chrX	135000000	136000000	661
chrX	136000000	137000000	657
chrX	137000000	138000000	632
chrX	138000000	139000000	610
chrX	139000000	140000000	980
chrX	140000000	141000000	626
chrX	141000000	142000000	569
chrX	142000000	143000000	655
chrX	143000000	144000000	589
chrX	144000000	145000000	595
chrX	145000000	146000000	639
chrX	146000000	147000000	605
chrX	147000000	148000000	685
chrX	148000000	149000000	660
chrX	149000000	150000000	636
chrX	150000000	151000000	656
chrX	151000000	152000000	816
chrX	152000000	153000000	882
chrX	153000000	154000000	678
chrX	154000000	154259566	0
chrY	0	1000000	804
chrY	1000000	2000000	701
chrY	2000000	3000000	511
chrY	3000000	4000000	514
chrY	4000000	5000000	543
chrY	5000000	6000000	453
chrY	6000000	7000000	111
chrY	7000000	8000000	11
chrY	8000000	9000000	5
chrY	9000000	10000000	3
chrY	10000000	11000000	43
chrY	11000000	12000000	252
chrY	12000000	13000000	31
chrY	13000000	14000000	15
chrY	14000000	15000000	40
chrY	15000000	16000000	12
chrY	16000000	17000000	14
chrY	17000000	18000000	20
chrY	18000000	19000000	9
chrY	19000000	20000000	6
chrY	20000000	21000000	11
chrY	21000000	22000000	26
chrY	22000000	23000000	8
chrY	23000000	24000000	13
chrY	24000000	25000000	75
chrY	25000000	26000000	21
chrY	26000000	27000000	69
chrY	27000000	28000000	45
chrY	28000000	29000000	0
chrY	29000000	30000000	2
chrY	30000000	31000000	0
chrY	31000000	32000000	1
chrY	32000000	33000000	4
chrY	33000000	34000000	0
chrY	34000000	35000000	0
chrY	35000000	36000000	0
chrY	36000000	37000000	1
chrY	37000000	38000000	0
chrY	38000000	39000000	1
chrY	39000000	40000000	1
chrY	40000000	41000000	1
chrY	41000000	42000000	0
chrY	42000000	43000000	1
chrY	43000000	44000000	1
chrY	44000000	45000000	1
chrY	45000000	46000000	1
chrY	46000000	47000000	0
chrY	47000000	48000000	1
chrY	48000000	49000000	4
chrY	49000000	50000000	0
chrY	50000000	51000000	2
chrY	51000000	52000000	1
chrY	52000000	53000000	1
chrY	53000000	54000000	1
chrY	54000000	55000000	7
chrY	55000000	56000000	2
chrY	56000000	57000000	3
chrY	57000000	58000000	1
chrY	58000000	59000000	0
chrY	59000000	60000000	0
chrY	60000000	61000000	1
chrY	61000000	62000000	3
chrY	62000000	62460029	333
