chromosome	bin_start	bin_end	n_reads
chr21	41000000	42000000	1262
chr21	42000000	43000000	1259
chr21	43000000	44000000	1283
chr21	44000000	45000000	1292
chr21	45000000	45090682	183
chr22	0	1000000	6034
chr22	1000000	2000000	3997
chr22	2000000	3000000	6613
chr22	3000000	4000000	5585
chr22	4000000	5000000	6784
chr22	5000000	6000000	10668
chr22	6000000	7000000	2355
chr22	7000000	8000000	1789
chr22	8000000	9000000	293
chr22	9000000	10000000	1798
chr22	10000000	11000000	2003
chr22	11000000	12000000	3905
chr22	12000000	13000000	4643
chr22	13000000	14000000	2610
chr22	14000000	15000000	4372
chr22	15000000	16000000	9094
chr22	16000000	17000000	5247
chr22	17000000	18000000	1778
chr22	18000000	19000000	2068
chr22	19000000	20000000	2583
chr22	20000000	21000000	1414
chr22	21000000	22000000	2814
chr22	22000000	23000000	1400
chr22	23000000	24000000	1465
chr22	24000000	25000000	1403
chr22	25000000	26000000	1470
chr22	26000000	27000000	1352
chr22	27000000	28000000	1338
chr22	28000000	29000000	1308
chr22	29000000	30000000	1308
chr22	30000000	31000000	1256
chr22	31000000	32000000	1275
chr22	32000000	33000000	1332
chr22	33000000	34000000	1308
chr22	34000000	35000000	1278
chr22	35000000	36000000	1314
chr22	36000000	37000000	1299
chr22	37000000	38000000	1307
chr22	38000000	39000000	1318
chr22	39000000	40000000	1236
chr22	40000000	41000000	1218
chr22	41000000	42000000	1269
chr22	42000000	43000000	1196
chr22	43000000	44000000	1325
chr22	44000000	45000000	1342
chr22	45000000	46000000	1291
chr22	46000000	47000000	1237
chr22	47000000	48000000	1326
chr22	48000000	49000000	1282
chr22	49000000	50000000	1304
chr22	50000000	51000000	1288
chr22	51000000	51324926	529
chrX	0	1000000	0
chrX	1000000	2000000	0
chrX	2000000	3000000	792
chrX	3000000	4000000	1297
chrX	4000000	5000000	1342
chrX	5000000	6000000	1399
chrX	6000000	7000000	1313
chrX	7000000	8000000	1438
chrX	8000000	9000000	1596
chrX	9000000	10000000	1290
chrX	10000000	11000000	1313
chrX	11000000	12000000	1396
chrX	12000000	13000000	1310
chrX	13000000	14000000	1312
chrX	14000000	15000000	1344
chrX	15000000	16000000	1292
chrX	16000000	17000000	1314
chrX	17000000	18000000	1311
chrX	18000000	19000000	1316
chrX	19000000	20000000	1229
chrX	20000000	21000000	1295
chrX	21000000	22000000	1252
chrX	22000000	23000000	1382
chrX	23000000	24000000	1303
chrX	24000000	25000000	1310
chrX	25000000	26000000	1399
chrX	26000000	27000000	1296
chrX	27000000	28000000	1283
chrX	28000000	29000000	1294
chrX	29000000	30000000	1322
chrX	30000000	31000000	1281
chrX	31000000	32000000	1339
chrX	32000000	33000000	1300
chrX	33000000	34000000	1282
chrX	34000000	35000000	1377
chrX	35000000	36000000	1297
chrX	36000000	37000000	1332
chrX	37000000	38000000	1305
chrX	38000000	39000000	1314
chrX	39000000	40000000	1298
chrX	40000000	41000000	1287
chrX	41000000	42000000	1434
chrX	42000000	43000000	1281
chrX	43000000	44000000	1363
chrX	44000000	45000000	1251
chrX	45000000	46000000	1287
chrX	46000000	47000000	1307
chrX	47000000	48000000	1478
chrX	48000000	49000000	2940
chrX	49000000	50000000	1271
chrX	50000000	51000000	1308
chrX	51000000	52000000	1785
chrX	52000000	53000000	1470
chrX	53000000	54000000	1279
chrX	54000000	55000000	1335
chrX	55000000	56000000	1377
chrX	56000000	57000000	1415
chrX	57000000	58000000	2466
chrX	58000000	59000000	6914
chrX	59000000	60000000	7981
chrX	60000000	61000000	5835
chrX	61000000	62000000	1517
chrX	62000000	63000000	1376
chrX	63000000	64000000	1311
chrX	64000000	65000000	1301
chrX	65000000	66000000	1371
chrX	66000000	67000000	1307
chrX	67000000	68000000	1348
chrX	68000000	69000000	1379
chrX	69000000	70000000	1236
chrX	70000000	71000000	1483
chrX	71000000	72000000	1739
chrX	72000000	73000000	1344
chrX	73000000	74000000	1378
chrX	74000000	75000000	1415
chrX	75000000	76000000	1412
chrX	76000000	77000000	1304
chrX	77000000	78000000	1298
chrX	78000000	79000000	1394
chrX	79000000	80000000	1322
chrX	80000000	81000000	1340
chrX	81000000	82000000	1358
chrX	82000000	83000000	1248
chrX	83000000	84000000	1325
chrX	84000000	85000000	1355
chrX	85000000	86000000	1353
chrX	86000000	87000000	1398
chrX	87000000	88000000	1359
chrX	88000000	89000000	1338
chrX	89000000	90000000	1275
chrX	90000000	91000000	1295
chrX	91000000	92000000	1323
chrX	92000000	93000000	1324
chrX	93000000	94000000	1260
chrX	94000000	95000000	1307
chrX	95000000	96000000	1310
chrX	96000000	97000000	1322
chrX	97000000	98000000	1353
chrX	98000000	99000000	1282
chrX	99000000	100000000	1335
chrX	100000000	101000000	1704
chrX	101000000	102000000	1315
chrX	102000000	103000000	1368
chrX	103000000	104000000	1274
chrX	104000000	105000000	1369
chrX	105000000	106000000	1380
chrX	106000000	107000000	1307
chrX	107000000	108000000	1322
chrX	108000000	109000000	1299
chrX	109000000	110000000	1397
chrX	110000000	111000000	1365
chrX	111000000	112000000	1361
chrX	112000000	113000000	1292
chrX	113000000	114000000	1346
chrX	114000000	115000000	2537
chrX	115000000	116000000	1366
chrX	116000000	117000000	1314
chrX	117000000	118000000	1448
chrX	118000000	119000000	1483
chrX	119000000	120000000	1396
chrX	120000000	121000000	1404
chrX	121000000	122000000	1294
chrX	122000000	123000000	1263
chrX	123000000	124000000	1265
chrX	124000000	125000000	1262
chrX	125000000	126000000	1358
chrX	126000000	127000000	1305
chrX	127000000	128000000	1416
chrX	128000000	129000000	1254
chrX	129000000	130000000	1285
chrX	130000000	131000000	1308
chrX	131000000	132000000	1289
chrX	132000000	133000000	1326
chrX	133000000	134000000	1576
chrX	134000000	135000000	2030
chrX	135000000	136000000	1309
chrX	136000000	137000000	1250
chrX	137000000	138000000	1306
chrX	138000000	139000000	1348
chrX	139000000	140000000	2189
chrX	140000000	141000000	1512
chrX	141000000	142000000	1354
chrX	142000000	143000000	1462
chrX	143000000	144000000	1304
chrX	144000000	145000000	1386
chrX	145000000	146000000	1386
chrX	146000000	147000000	1337
chrX	147000000	148000000	1445
chrX	148000000	149000000	1422
chrX	149000000	150000000	1318
chrX	150000000	151000000	1305
chrX	151000000	152000000	1528
chrX	152000000	153000000	1484
chrX	153000000	154000000	1395
chrX	154000000	154259566	0
chrY	0	1000000	1753
chrY	1000000	2000000	1351
chrY	2000000	3000000	900
chrY	3000000	4000000	1148
chrY	4000000	5000000	1146
chrY	5000000	6000000	1042
chrY	6000000	7000000	268
chrY	7000000	8000000	24
chrY	8000000	9000000	17
chrY	9000000	10000000	42
chrY	10000000	11000000	87
chrY	11000000	12000000	487
chrY	12000000	13000000	97
chrY	13000000	14000000	28
chrY	14000000	15000000	75
chrY	15000000	16000000	29
chrY	16000000	17000000	22
chrY	17000000	18000000	41
chrY	18000000	19000000	37
chrY	19000000	20000000	23
chrY	20000000	21000000	35
chrY	21000000	22000000	44
chrY	22000000	23000000	20
chrY	23000000	24000000	35
chrY	24000000	25000000	167
chrY	25000000	26000000	58
chrY	26000000	27000000	168
chrY	27000000	28000000	79
chrY	28000000	29000000	27
chrY	29000000	30000000	25
chrY	30000000	31000000	16
chrY	31000000	32000000	27
chrY	32000000	33000000	20
chrY	33000000	34000000	19
chrY	34000000	35000000	13
chrY	35000000	36000000	7
chrY	36000000	37000000	8
chrY	37000000	38000000	24
chrY	38000000	39000000	13
chrY	39000000	40000000	15
chrY	40000000	41000000	24
chrY	41000000	42000000	20
chrY	42000000	43000000	20
chrY	43000000	44000000	10
chrY	44000000	45000000	12
chrY	45000000	46000000	28
chrY	46000000	47000000	23
chrY	47000000	48000000	22
chrY	48000000	49000000	15
chrY	49000000	50000000	19
chrY	50000000	51000000	27
chrY	51000000	52000000	25
chrY	52000000	53000000	23
chrY	53000000	54000000	17
chrY	54000000	55000000	27
chrY	55000000	56000000	13
chrY	56000000	57000000	13
chrY	57000000	58000000	14
chrY	58000000	59000000	10
chrY	59000000	60000000	11
chrY	60000000	61000000	8
chrY	61000000	62000000	13
chrY	62000000	62460029	885
