chromosome	bin_start	bin_end	n_reads
chr20	47000000	48000000	3347
chr20	48000000	49000000	3403
chr20	49000000	50000000	3666
chr20	50000000	51000000	3580
chr20	51000000	52000000	3492
chr20	52000000	53000000	3538
chr20	53000000	54000000	3470
chr20	54000000	55000000	3266
chr20	55000000	56000000	3446
chr20	56000000	57000000	3113
chr20	57000000	58000000	3279
chr20	58000000	59000000	3408
chr20	59000000	60000000	3338
chr20	60000000	61000000	3275
chr20	61000000	62000000	3470
chr20	62000000	63000000	3167
chr20	63000000	64000000	3381
chr20	64000000	65000000	3568
chr20	65000000	66000000	3941
chr20	66000000	66210255	1525
chr21	0	1000000	16256
chr21	1000000	2000000	3968
chr21	2000000	3000000	16812
chr21	3000000	4000000	22432
chr21	4000000	5000000	19659
chr21	5000000	6000000	18545
chr21	6000000	7000000	7019
chr21	7000000	8000000	11518
chr21	8000000	9000000	16082
chr21	9000000	10000000	15509
chr21	10000000	11000000	19394
chr21	11000000	12000000	50530
chr21	12000000	13000000	5974
chr21	13000000	14000000	4822
chr21	14000000	15000000	4764
chr21	15000000	16000000	4798
chr21	16000000	17000000	4796
chr21	17000000	18000000	4439
chr21	18000000	19000000	4261
chr21	19000000	20000000	4354
chr21	20000000	21000000	4370
chr21	21000000	22000000	4305
chr21	22000000	23000000	4622
chr21	23000000	24000000	4809
chr21	24000000	25000000	4897
chr21	25000000	26000000	4614
chr21	26000000	27000000	4879
chr21	27000000	28000000	4984
chr21	28000000	29000000	4683
chr21	29000000	30000000	5163
chr21	30000000	31000000	5160
chr21	31000000	32000000	5019
chr21	32000000	33000000	5101
chr21	33000000	34000000	5721
chr21	34000000	35000000	5546
chr21	35000000	36000000	5128
chr21	36000000	37000000	5093
chr21	37000000	38000000	5300
chr21	38000000	39000000	5111
chr21	39000000	40000000	5153
chr21	40000000	41000000	5408
chr21	41000000	42000000	5167
chr21	42000000	43000000	5296
chr21	43000000	44000000	5314
chr21	44000000	45000000	5247
chr21	45000000	45090682	586
chr22	0	1000000	13352
chr22	1000000	2000000	3941
chr22	2000000	3000000	8921
chr22	3000000	4000000	13826
chr22	4000000	5000000	18902
chr22	5000000	6000000	28934
chr22	6000000	7000000	10907
chr22	7000000	8000000	10825
chr22	8000000	9000000	9727
chr22	9000000	10000000	8885
chr22	10000000	11000000	14540
chr22	11000000	12000000	11894
chr22	12000000	13000000	12439
chr22	13000000	14000000	4619
chr22	14000000	15000000	5466
chr22	15000000	16000000	5428
chr22	16000000	17000000	10728
chr22	17000000	18000000	4951
chr22	18000000	19000000	5651
chr22	19000000	20000000	6727
chr22	20000000	21000000	3997
chr22	21000000	22000000	7467
chr22	22000000	23000000	3691
chr22	23000000	24000000	4176
chr22	24000000	25000000	3694
chr22	25000000	26000000	4096
chr22	26000000	27000000	3460
chr22	27000000	28000000	3302
chr22	28000000	29000000	3476
chr22	29000000	30000000	3485
chr22	30000000	31000000	3450
chr22	31000000	32000000	3606
chr22	32000000	33000000	3526
chr22	33000000	34000000	3279
chr22	34000000	35000000	3215
chr22	35000000	36000000	3497
chr22	36000000	37000000	3478
chr22	37000000	38000000	3709
chr22	38000000	39000000	3687
chr22	39000000	40000000	3617
chr22	40000000	41000000	3422
chr22	41000000	42000000	3507
chr22	42000000	43000000	3769
chr22	43000000	44000000	3683
chr22	44000000	45000000	3308
chr22	45000000	46000000	3587
chr22	46000000	47000000	3519
chr22	47000000	48000000	3293
chr22	48000000	49000000	3164
chr22	49000000	50000000	3206
chr22	50000000	51000000	3551
chr22	51000000	51324926	1471
chrX	0	1000000	0
chrX	1000000	2000000	0
chrX	2000000	3000000	2410
chrX	3000000	4000000	4350
chrX	4000000	5000000	3850
chrX	5000000	6000000	3811
chrX	6000000	7000000	4160
chrX	7000000	8000000	4058
chrX	8000000	9000000	4344
chrX	9000000	10000000	4133
chrX	10000000	11000000	3967
chrX	11000000	12000000	4057
chrX	12000000	13000000	4137
chrX	13000000	14000000	3956
chrX	14000000	15000000	4015
chrX	15000000	16000000	4166
chrX	16000000	17000000	3980
chrX	17000000	18000000	4167
chrX	18000000	19000000	4176
chrX	19000000	20000000	4286
chrX	20000000	21000000	3822
chrX	21000000	22000000	4061
chrX	22000000	23000000	3999
chrX	23000000	24000000	4297
chrX	24000000	25000000	4391
chrX	25000000	26000000	3829
chrX	26000000	27000000	3700
chrX	27000000	28000000	3826
chrX	28000000	29000000	3859
chrX	29000000	30000000	3927
chrX	30000000	31000000	4200
chrX	31000000	32000000	3910
chrX	32000000	33000000	3836
chrX	33000000	34000000	3828
chrX	34000000	35000000	3872
chrX	35000000	36000000	3665
chrX	36000000	37000000	3982
chrX	37000000	38000000	4014
chrX	38000000	39000000	4070
chrX	39000000	40000000	4257
chrX	40000000	41000000	4211
chrX	41000000	42000000	4011
chrX	42000000	43000000	3988
chrX	43000000	44000000	3974
chrX	44000000	45000000	4031
chrX	45000000	46000000	4118
chrX	46000000	47000000	4221
chrX	47000000	48000000	4643
chrX	48000000	49000000	8248
chrX	49000000	50000000	4076
chrX	50000000	51000000	4195
chrX	51000000	52000000	5420
chrX	52000000	53000000	5189
chrX	53000000	54000000	4107
chrX	54000000	55000000	4317
chrX	55000000	56000000	4227
chrX	56000000	57000000	4176
chrX	57000000	58000000	6236
chrX	58000000	59000000	17644
chrX	59000000	60000000	22363
chrX	60000000	61000000	15491
chrX	61000000	62000000	4426
chrX	62000000	63000000	4176
chrX	63000000	64000000	3966
chrX	64000000	65000000	4224
chrX	65000000	66000000	3840
chrX	66000000	67000000	4153
chrX	67000000	68000000	4125
chrX	68000000	69000000	3989
chrX	69000000	70000000	4111
chrX	70000000	71000000	4921
chrX	71000000	72000000	5163
chrX	72000000	73000000	4007
chrX	73000000	74000000	4031
chrX	74000000	75000000	4306
chrX	75000000	76000000	4080
chrX	76000000	77000000	4016
chrX	77000000	78000000	4042
chrX	78000000	79000000	4030
chrX	79000000	80000000	3927
chrX	80000000	81000000	3722
chrX	81000000	82000000	3961
chrX	82000000	83000000	3937
chrX	83000000	84000000	3930
chrX	84000000	85000000	3983
chrX	85000000	86000000	3853
chrX	86000000	87000000	3846
chrX	87000000	88000000	3781
chrX	88000000	89000000	3714
chrX	89000000	90000000	3850
chrX	90000000	91000000	3856
chrX	91000000	92000000	3717
chrX	92000000	93000000	3903
chrX	93000000	94000000	3805
chrX	94000000	95000000	3986
chrX	95000000	96000000	4104
chrX	96000000	97000000	3983
chrX	97000000	98000000	3899
chrX	98000000	99000000	3878
chrX	99000000	100000000	4161
chrX	100000000	101000000	5227
chrX	101000000	102000000	4026
chrX	102000000	103000000	4307
chrX	103000000	104000000	3933
chrX	104000000	105000000	4143
chrX	105000000	106000000	4041
chrX	106000000	107000000	4225
chrX	107000000	108000000	3755
chrX	108000000	109000000	4210
chrX	109000000	110000000	4098
chrX	110000000	111000000	4055
chrX	111000000	112000000	4010
chrX	112000000	113000000	4007
chrX	113000000	114000000	4018
chrX	114000000	115000000	8253
chrX	115000000	116000000	4014
chrX	116000000	117000000	4164
chrX	117000000	118000000	4449
chrX	118000000	119000000	4592
chrX	119000000	120000000	5373
chrX	120000000	121000000	3779
chrX	121000000	122000000	3935
chrX	122000000	123000000	4189
chrX	123000000	124000000	3775
chrX	124000000	125000000	3829
chrX	125000000	126000000	3922
chrX	126000000	127000000	3785
chrX	127000000	128000000	4193
chrX	128000000	129000000	4218
chrX	129000000	130000000	4125
chrX	130000000	131000000	4151
chrX	131000000	132000000	4049
chrX	132000000	133000000	4173
chrX	133000000	134000000	4609
chrX	134000000	135000000	6681
chrX	135000000	136000000	4141
chrX	136000000	137000000	4081
chrX	137000000	138000000	4056
chrX	138000000	139000000	4152
chrX	139000000	140000000	6112
chrX	140000000	141000000	3970
chrX	141000000	142000000	3843
chrX	142000000	143000000	4168
chrX	143000000	144000000	3918
chrX	144000000	145000000	3762
chrX	145000000	146000000	4089
chrX	146000000	147000000	4055
chrX	147000000	148000000	4537
chrX	148000000	149000000	4409
chrX	149000000	150000000	4287
chrX	150000000	151000000	4076
chrX	151000000	152000000	4635
chrX	152000000	153000000	6083
chrX	153000000	154000000	4251
chrX	154000000	154259566	0
chrY	0	1000000	4463
chrY	1000000	2000000	4409
chrY	2000000	3000000	2913
chrY	3000000	4000000	3148
chrY	4000000	5000000	3308
chrY	5000000	6000000	2984
chrY	6000000	7000000	723
chrY	7000000	8000000	64
chrY	8000000	9000000	39
chrY	9000000	10000000	30
chrY	10000000	11000000	198
chrY	11000000	12000000	1568
chrY	12000000	13000000	225
chrY	13000000	14000000	107
chrY	14000000	15000000	257
chrY	15000000	16000000	105
chrY	16000000	17000000	140
chrY	17000000	18000000	146
chrY	18000000	19000000	95
chrY	19000000	20000000	60
chrY	20000000	21000000	128
chrY	21000000	22000000	167
chrY	22000000	23000000	42
chrY	23000000	24000000	70
chrY	24000000	25000000	629
chrY	25000000	26000000	155
chrY	26000000	27000000	623
chrY	27000000	28000000	250
chrY	28000000	29000000	0
chrY	29000000	30000000	3
chrY	30000000	31000000	4
chrY	31000000	32000000	2
chrY	32000000	33000000	0
chrY	33000000	34000000	0
chrY	34000000	35000000	1
chrY	35000000	36000000	1
chrY	36000000	37000000	7
chrY	37000000	38000000	2
chrY	38000000	39000000	4
chrY	39000000	40000000	3
chrY	40000000	41000000	2
chrY	41000000	42000000	1
chrY	42000000	43000000	0
chrY	43000000	44000000	1
chrY	44000000	45000000	2
chrY	45000000	46000000	2
chrY	46000000	47000000	0
chrY	47000000	48000000	1
chrY	48000000	49000000	0
chrY	49000000	50000000	1
chrY	50000000	51000000	1
chrY	51000000	52000000	1
chrY	52000000	53000000	2
chrY	53000000	54000000	3
chrY	54000000	55000000	4
chrY	55000000	56000000	6
chrY	56000000	57000000	2
chrY	57000000	58000000	4
chrY	58000000	59000000	1
chrY	59000000	60000000	4
chrY	60000000	61000000	4
chrY	61000000	62000000	11
chrY	62000000	62460029	2535
